Epoch, Train Loss, Validation Loss
1,1.8617547975322817,6.405398822646741
2,0.764733698100652,1.636083459462758
3,0.2413600859658453,0.5776556404266425
4,0.1832761395643584,0.6702303866789354
5,0.15515699435112731,0.8213903164843108
6,0.14076695210130163,0.7808721118645392
7,0.13602675627576924,0.8431654389504192
8,0.1277192907740732,0.8146933872088643
9,0.12374776170751485,0.7556335193864855
10,0.12484188315169291,0.3619411870250529
11,0.11118999791531216,0.27514204633751416
12,0.10680715850459928,0.23083915039243402
13,0.104318646225532,0.20501706016431717
14,0.10261256131437056,0.19182972098832596
15,0.10149250851345944,0.1805396467981381
16,0.10039694336379358,0.17477429517557827
17,0.09947422399796728,0.1692477566568511
18,0.09839896747738518,0.16720739785652267
19,0.09803190743024673,0.1656284782101977
20,0.09671591883407403,0.1625495832982865
21,0.09667454946380095,0.16206706211877048
22,0.09556798095829919,0.16129071849105417
23,0.09537642065714085,0.16032438998755916
24,0.09445819853743198,0.1592242622530121
25,0.09421124041086909,0.15832877693181152
26,0.09335758968392666,0.15779656110943657
27,0.09279292064796596,0.15541486301308022
28,0.09216243721793309,0.1560745809009238
29,0.09176859540331354,0.15525229588523407
30,0.09131580684323871,0.15432115041874425
31,0.09162649906069198,0.15296332900517048
32,0.09027378988316455,0.15331543201145784
33,0.08990591184873627,0.15272174093225974
34,0.09027013673686454,0.15301832408191862
35,0.08947866966376822,0.1521646841469814
36,0.0889426173208779,0.15227956620301647
37,0.08855516981368132,0.15205558966226482
38,0.08806169865507099,0.15101009883310015
39,0.08692247685792052,0.15142593611450456
40,0.08790897616232887,0.15023278632574924
41,0.08658478441479829,0.15183913536607932
42,0.08650409071354022,0.15091275188482214
43,0.086510765316278,0.1507768543430877
44,0.08562532528579433,0.1514154196691869
45,0.08467545629291333,0.15104481579051926
46,0.0854270865133024,0.15132518372817794
47,0.08347249655274548,0.14700140264822462
48,0.08324789893991039,0.1459165625232929
49,0.0829011198868677,0.1455976736451183
50,0.08326968256822143,0.14488012961092286
51,0.08232334786552319,0.14512271827782353
52,0.08312432153543925,0.1444832119186874
53,0.08289736257291533,0.14413597772137982
54,0.0827015311003232,0.14380189574135555
55,0.08172062022683442,0.14370235932058706
56,0.08227098158180793,0.14338904984599812
57,0.08202017227986425,0.14303420979203982
58,0.08171730952616321,0.14301688949063168
59,0.08196394722797554,0.14224730782708195
60,0.08128394669580648,0.14244137017571318
61,0.08205394271834039,0.14205143567097359
62,0.08175067456012182,0.14206236547075868
63,0.08187289461282464,0.14184880076212103
64,0.08156910125212068,0.14164859903145674
65,0.08181012200500092,0.1415465309514929
66,0.0817931967443266,0.1414397847857502
67,0.08097214477806502,0.14150146552749807
68,0.08138676130352762,0.1410480510240544
69,0.0815643672143291,0.14122452512604222
70,0.08098712018701505,0.14081961232599646
71,0.08095577180787543,0.14090897342973602
72,0.08062043148620829,0.1406586644292279
73,0.0807082321575395,0.1406331911971709
74,0.08115303549693906,0.14053590464413973
75,0.08065989557876195,0.14057321781245224
76,0.08032175905287994,0.14062054575084867
77,0.08064088843891425,0.14040738492068042
78,0.08026706572332823,0.14034275321435738
79,0.08051071431327395,0.14050077946594114
80,0.07950826885795532,0.14031029080183072
81,0.07982100171527017,0.140329671600471
82,0.08029596577128527,0.1399960884338617
83,0.0802084030012959,0.1401608025388211
84,0.07992837712627288,0.1400081992375384
85,0.08002176703210276,0.1400797003732578
86,0.07996884829207597,0.1402109916205253
87,0.07972412971850347,0.1400459678473379
88,0.07951975269638173,0.1399198450511142
89,0.07975480273099572,0.13974046693462677
90,0.07886343680046534,0.13990169636064725
91,0.07912358573008337,0.13977474597178857
92,0.07948456082659855,0.13957538613992057
93,0.07946856155756056,0.13977486941842107
94,0.07891574025015162,0.13975160159126282
95,0.07922351797045357,0.13993737456068106
96,0.07937929287941901,0.13969969729179643
97,0.07944097256493526,0.13982961045261838
98,0.07898673935880801,0.1399435398693462
99,0.0798424208986495,0.13908594261506843
100,0.07962627935877517,0.13901516600655167
101,0.07852242408539303,0.1387952365306578
102,0.07958117424274422,0.13875676887055466
103,0.07947993810527523,0.13867352827077228
104,0.07878449284482657,0.13855969686336891
105,0.07891750032846834,0.13852981505885298
106,0.07887916946461786,0.13843219557102535
107,0.07933632337999401,0.13841657227396678
108,0.0786283684191325,0.1383667449177114
109,0.07869471741931522,0.13826773090139333
110,0.07899040847348218,0.13826451845044696
111,0.07919071089565825,0.13825812328934964
112,0.07939281069518093,0.13821294410828683
113,0.07901095008331016,0.13822400996310621
114,0.07844995254599155,0.1380908759899468
115,0.07871211699946637,0.13800970912745814
116,0.07879514473670007,0.1380502188243522
117,0.07943653824117593,0.13801574594884808
118,0.07881995041687807,0.13798400331206542
119,0.07888248321953605,0.13802105162727368
120,0.07864331046974544,0.1380666201572569
121,0.07811134226126148,0.138050265034406
122,0.07918998516430889,0.13800599252315696
123,0.0783623797139779,0.13804127984480216
124,0.07836218296846104,0.13792734701594875
125,0.078818498768059,0.13799443146755047
126,0.0790505353972657,0.1379653878673174
127,0.07910851490940421,0.13792618863056139
128,0.07828263562922717,0.13800541302272237
129,0.07889781577742502,0.13797220935097088
130,0.07848531616680865,0.13801652092604133
131,0.07848716479433963,0.13787010249608286
132,0.07929512271379466,0.13786628673852422
133,0.07889540794059538,0.13787615223698804
134,0.07918097023211552,0.13790249864526766
135,0.07905738397316485,0.13790376911033636
136,0.07886725330401703,0.1379073471682092
137,0.07877296861208623,0.13791260596448496
138,0.0785645807119505,0.13793421538732392
139,0.07864329094825782,0.13794679020670886
