Epoch, Train Loss, Validation Loss
1,0.3544874749106597,0.9205771251569668
2,0.16727721553487143,1.9352423911613799
3,0.14404826169630147,1.8307333169345124
4,0.1337827391558801,1.7971768765181153
5,0.12810626023736524,1.4460150822586937
6,0.12398232691910209,1.5335511831248878
7,0.11992703040761037,1.5407437077475805
8,0.12197182449568324,0.5299104371101352
9,0.10353428084875972,0.33517845599518714
10,0.09882615940378268,0.2810448072004174
11,0.09662943643811064,0.25132849951388686
12,0.09548970935716633,0.2285608579371392
13,0.09407581208016534,0.22366252081375138
14,0.0926074818412947,0.21587195484702712
15,0.09177724745048302,0.20676139627331017
16,0.09126403646209061,0.2048191651086649
17,0.0908586754280939,0.19856895266291322
18,0.08968156881453047,0.19699242531672914
19,0.08952129831647068,0.19194163604955808
20,0.08918531630268738,0.19704849319745693
21,0.08831695002042765,0.19311566782379977
22,0.08806756073921494,0.1835603462178445
23,0.08739769945220192,0.18798855703383593
24,0.08753875837081367,0.18076618730124125
25,0.08635125479782094,0.18333385480472925
26,0.08656712612340642,0.18176017403653807
27,0.085838329517612,0.18137609624781353
28,0.08546795604193708,0.179951363177996
29,0.08495367649857091,0.17860656248804843
30,0.08510247396344808,0.18014489706487
31,0.08415546983668128,0.17387277122811673
32,0.08422129457885374,0.17552416844364604
33,0.08386037990229814,0.17486957338694598
34,0.08330801019532423,0.17423272051692767
35,0.0834820741065387,0.1724985583475768
36,0.08302983390294873,0.17385852803247437
37,0.08285176846334873,0.17038034474905886
38,0.08280014534825449,0.17166322260864988
39,0.08222123880468238,0.1698159047360473
40,0.0820404026273184,0.16421732100107883
41,0.0818616040213088,0.170706261609653
42,0.08142461916258095,0.16988835962531856
43,0.08125589372307597,0.1706321554630831
44,0.08115380566703051,0.1695544753165886
45,0.0806308721175454,0.16826923440801944
46,0.0805288138340434,0.16827224710151875
47,0.08166080640000452,0.14438216131361944
48,0.08062439490002951,0.14186295129302476
49,0.08031353692930922,0.1397622872232186
50,0.07996840785428674,0.13886165740058537
51,0.08006138084750405,0.13809481066828683
52,0.07971162423290284,0.13710165026368495
53,0.07919377254045451,0.13677565089492905
54,0.079656387771596,0.13629429930189563
55,0.0797926567946812,0.13635456690049863
56,0.0796332800566923,0.13588997092918287
57,0.07926564530372564,0.13594121908765647
58,0.0789942043724612,0.1356593471921498
59,0.07920971017078085,0.13564327084308042
60,0.07927151232183355,0.13516203262789553
61,0.07949108819180954,0.1348644722553916
62,0.07891434564449853,0.13482997513180606
63,0.07896556029454159,0.13480633543213388
64,0.07889447789050491,0.13491146478697066
65,0.0789098719205336,0.1348795059087948
66,0.07899435901408537,0.1343676510039451
67,0.07924878226022704,0.13418974115947338
68,0.07871109451254246,0.13407544390094445
69,0.07865363720090217,0.13410235535164403
70,0.07898237431547693,0.13396101917335337
71,0.07871095834796638,0.13409942109487483
72,0.07894402254273455,0.13373632702919594
73,0.07870336982532941,0.13410175418960515
74,0.07879882225088805,0.1339430356003203
75,0.07848699283756447,0.1340088829190911
76,0.0780090033371259,0.13380918411065457
77,0.07857904628535095,0.13367266998081542
78,0.07844106022653151,0.1334789428166655
79,0.07812167700203447,0.13344298020877748
80,0.07849138163434934,0.1339156198555186
81,0.07836762904605082,0.13297485555298935
82,0.0782033991342596,0.1334533849771015
83,0.07829883903690922,0.13348172722964727
84,0.07775817863535872,0.13321994605218362
85,0.07837900942438047,0.13364360673372475
86,0.07817908332762973,0.1333470171662293
87,0.07780468459000144,0.13315856797259165
88,0.07865067361249353,0.1320048469615941
89,0.07846559841669005,0.1316151952737798
90,0.0787947944787139,0.13157509397269412
91,0.0784934274246246,0.13141600100184567
92,0.07862159584504871,0.1314872016033072
93,0.07844297750489287,0.13138788771340187
94,0.07842393875979216,0.13131866164747022
95,0.07829163598457452,0.13136954816757923
96,0.07833640041775619,0.13134631388155238
97,0.0786274212964092,0.13130867212606623
98,0.07821637784789924,0.1312910011626718
99,0.07858190983761472,0.13126353519505354
100,0.07828278321494227,0.13131164076828483
101,0.0784716114398621,0.13129054331324375
102,0.07809908454901744,0.13133411403279766
103,0.07796563301554937,0.13132843846652154
104,0.07843096962492303,0.13125566475880449
105,0.07774414011480751,0.13125631649562472
106,0.07811357614906626,0.13107177010106685
107,0.07835207396514732,0.13103568429211157
108,0.0785377803156026,0.131000084321085
109,0.07839834895062721,0.13097437883101967
110,0.07835603094281562,0.13095303687764334
111,0.07832265576278583,0.13094756095260443
112,0.07848655026855475,0.1309178550553314
113,0.07828727723957737,0.13090608683710156
114,0.07824861928093847,0.13088221753346665
115,0.07823633488298347,0.1308691887647363
116,0.07824693632608808,0.130876328017277
117,0.07840483245864267,0.13086274310653243
118,0.07837927497749335,0.13087012538981013
119,0.07839844722958121,0.13085044126765152
120,0.0782352327089175,0.13083813468346084
121,0.07829603447358918,0.13084126683989347
122,0.07877329520542198,0.13082578584882334
123,0.07804489730729745,0.13082015132376612
124,0.07833829700335994,0.13082337808282613
125,0.07868639410257527,0.1308141786445525
126,0.07852592679558028,0.13080727591200458
127,0.07869010178472294,0.13079918430775572
128,0.07806020158092218,0.13079476421047515
129,0.07824201591202354,0.1308007265819882
130,0.07799030588812686,0.13079958225681781
131,0.07834454513014105,0.1307954890619191
132,0.078383401338774,0.13079977496991266
133,0.07845730636022272,0.1307931776344966
134,0.07854869867308575,0.13079951562775424
135,0.07882762824713913,0.13079316070683697
136,0.07819353472563284,0.13078813993433658
137,0.07814413417490557,0.13078236357217507
138,0.07819059539422217,0.1307765068699647
139,0.07861859923349337,0.13078312598751807
140,0.07843617165843916,0.13077084019575078
141,0.07812491859813558,0.13077228573207617
142,0.0783798881652513,0.13076382892358854
143,0.0782846433502395,0.13076869863630497
144,0.07823111824990002,0.13078039234401073
145,0.07841026043998157,0.1307552242615051
146,0.07863305874952242,0.13075321784879226
147,0.07866460814586446,0.13075007867752972
148,0.07843324833808327,0.13075991031423106
149,0.0780696201581415,0.13074876543141106
150,0.07804456316958709,0.13076211234559967
151,0.07865323892718856,0.13075111077021864
152,0.078402993736277,0.1307509890987051
153,0.078481848494297,0.13075554272715584
154,0.078459593026353,0.13076139527254688
155,0.07859522145442392,0.13074086092123025
156,0.07846898983712923,0.1307520255052469
157,0.07827699991143484,0.13074591885694878
158,0.07852200214358897,0.1307445458244139
159,0.0786018050903759,0.13075083458796533
160,0.07847124239273011,0.13074421638843386
161,0.0782715727709891,0.13074999179190158
162,0.07844466254925037,0.13074801330185185
163,0.07833242181953315,0.1307287479938209
164,0.07794546317655937,0.13073211561248596
165,0.07831728480109565,0.13073528223422745
166,0.0784695470398088,0.13073480329677636
167,0.0782171641286044,0.13072533637371161
168,0.07823320411476631,0.1307245162668663
169,0.07834005451199012,0.13072406074208823
170,0.07810218374690327,0.13071439196785423
171,0.0783592998703756,0.13072280086790125
172,0.07862300960039965,0.1307276501161902
173,0.0786209977793277,0.13071904278614996
174,0.07843445075233553,0.13071730094621908
175,0.07861278031379754,0.13071686538966934
176,0.07870186980316835,0.1307093554021532
177,0.0783889245582121,0.13070699029227262
178,0.0788259590561094,0.13069441492358977
179,0.07818145055181004,0.13070364479800337
180,0.07828437225279443,0.1307081378521345
181,0.0785278938306203,0.13071191453825615
182,0.0783463555497717,0.13069228458819085
183,0.07804813305253935,0.13069596715344226
184,0.07836832163585247,0.13069841408185534
185,0.07821661610361941,0.13069625463874643
186,0.0783603052448331,0.13069519263261997
187,0.0782775167984108,0.13070070706904927
188,0.07829771139588436,0.13068938292557325
189,0.07814175481732417,0.13069778548961644
190,0.07851902602473157,0.13068508496649395
191,0.07789826023693569,0.13068687111812374
192,0.07803709611257999,0.13069285094676075
193,0.07821946752786531,0.13068575071686725
194,0.07867681865913524,0.13068579356429227
195,0.07834844881892417,0.13068495058222032
196,0.07828208218918616,0.1306867821687033
197,0.0782336975350579,0.13067916294501986
198,0.07844706779517777,0.13068814130824832
199,0.07857416333804504,0.13067907361093636
200,0.07827958288760102,0.13069501938508338
